Year,Performance Level,Result (%),PercProf,PercProfLEA,PercProfSTATE,Assessment,Gender,Service,Race
2024,PL 2,0.511,0.0,0.0,0.0,AELAA,All Students,Economically Disadvantaged,African Am.
2024,PL 3,0.346,0.0,0.0,0.0,AELAA,All Students,Economically Disadvantaged,African Am.
2024,PL 4,0.05,0.0,0.0,0.0,AELAA,All Students,Economically Disadvantaged,African Am.
2024,PL 3/4,0.367,36.7,36.7,27.0,AELAA,All Students,Economically Disadvantaged,African Am.
2024,PL 1,0.173,0.0,0.0,0.0,AELAA,All Students,Economically Disadvantaged,Hispanic
2024,PL 2,0.573,0.0,0.0,0.0,AELAA,All Students,Economically Disadvantaged,Hispanic
2024,PL 3,0.245,0.0,0.0,0.0,AELAA,All Students,Economically Disadvantaged,Hispanic
2024,PL 4,0.05,0.0,0.0,0.0,AELAA,All Students,Economically Disadvantaged,Hispanic
2024,PL 3/4,0.254,25.4,25.4,27.0,AELAA,All Students,Economically Disadvantaged,Hispanic
2024,PL 1,0.05,0.0,0.0,0.0,AELAA,All Students,Economically Disadvantaged,HI/Pac. Isl.
2024,PL 2,0.455,0.0,0.0,0.0,AELAA,All Students,Economically Disadvantaged,HI/Pac. Isl.
2024,PL 3,0.545,0.0,0.0,0.0,AELAA,All Students,Economically Disadvantaged,HI/Pac. Isl.
2024,PL 4,0.05,0.0,0.0,0.0,AELAA,All Students,Economically Disadvantaged,HI/Pac. Isl.
2024,PL 3/4,0.545,54.5,54.5,33.3,AELAA,All Students,Economically Disadvantaged,HI/Pac. Isl.
2024,PL 1,0.117,0.0,0.0,0.0,AELAA,All Students,Economically Disadvantaged,2+
2024,PL 2,0.491,0.0,0.0,0.0,AELAA,All Students,Economically Disadvantaged,2+
2024,PL 3,0.361,0.0,0.0,0.0,AELAA,All Students,Economically Disadvantaged,2+
2024,PL 4,0.05,0.0,0.0,0.0,AELAA,All Students,Economically Disadvantaged,2+
2024,PL 3/4,0.392,39.2,39.2,35.8,AELAA,All Students,Economically Disadvantaged,2+
2024,PL 1,0.071,0.0,0.0,0.0,AELAA,All Students,Economically Disadvantaged,White
2024,PL 2,0.433,0.0,0.0,0.0,AELAA,All Students,Economically Disadvantaged,White
2024,PL 3,0.45,0.0,0.0,0.0,AELAA,All Students,Economically Disadvantaged,White
2024,PL 4,0.05,0.0,0.0,0.0,AELAA,All Students,Economically Disadvantaged,White
2024,PL 3/4,0.496,49.6,49.6,41.1,AELAA,All Students,Economically Disadvantaged,White
2024,PL 1,0.063,0.0,0.0,0.0,AELAA,All Students,Non-economically Disadvantaged,All Students
2024,PL 2,0.276,0.0,0.0,0.0,AELAA,All Students,Non-economically Disadvantaged,All Students
2024,PL 3,0.544,0.0,0.0,0.0,AELAA,All Students,Non-economically Disadvantaged,All Students
2024,PL 4,0.117,0.0,0.0,0.0,AELAA,All Students,Non-economically Disadvantaged,All Students
2024,PL 3/4,0.661,66.1,66.1,59.6,AELAA,All Students,Non-economically Disadvantaged,All Students
2024,PL 1,0.05,0.0,0.0,0.0,AELAA,All Students,Non-economically Disadvantaged,Am. Ind/AK
2024,PL 2,0.411,0.0,0.0,0.0,AELAA,All Students,Non-economically Disadvantaged,Am. Ind/AK
2024,PL 3,0.526,0.0,0.0,0.0,AELAA,All Students,Non-economically Disadvantaged,Am. Ind/AK
2024,PL 4,0.05,0.0,0.0,0.0,AELAA,All Students,Non-economically Disadvantaged,Am. Ind/AK
2024,PL 3/4,0.558,55.8,55.8,55.3,AELAA,All Students,Non-economically Disadvantaged,Am. Ind/AK
2024,PL 1,0.05,0.0,0.0,0.0,AELAA,All Students,Non-economically Disadvantaged,Asian
2024,PL 2,0.147,0.0,0.0,0.0,AELAA,All Students,Non-economically Disadvantaged,Asian
2024,PL 3,0.616,0.0,0.0,0.0,AELAA,All Students,Non-economically Disadvantaged,Asian
2024,PL 4,0.221,0.0,0.0,0.0,AELAA,All Students,Non-economically Disadvantaged,Asian
2024,PL 3/4,0.837,83.7,83.7,80.3,AELAA,All Students,Non-economically Disadvantaged,Asian
2024,PL 1,0.066,0.0,0.0,0.0,AELAA,All Students,Non-economically Disadvantaged,African Am.
2024,PL 2,0.387,0.0,0.0,0.0,AELAA,All Students,Non-economically Disadvantaged,African Am.
2024,PL 3,0.495,0.0,0.0,0.0,AELAA,All Students,Non-economically Disadvantaged,African Am.
2024,PL 4,0.052,0.0,0.0,0.0,AELAA,All Students,Non-economically Disadvantaged,African Am.
2024,PL 3/4,0.547,54.7,54.7,47.4,AELAA,All Students,Non-economically Disadvantaged,African Am.
2024,PL 1,0.167,0.0,0.0,0.0,AELAA,All Students,Non-economically Disadvantaged,Hispanic
2024,PL 2,0.446,0.0,0.0,0.0,AELAA,All Students,Non-economically Disadvantaged,Hispanic
2024,PL 3,0.35,0.0,0.0,0.0,AELAA,All Students,Non-economically Disadvantaged,Hispanic
2024,PL 4,0.05,0.0,0.0,0.0,AELAA,All Students,Non-economically Disadvantaged,Hispanic
2024,PL 3/4,0.387,38.7,38.7,36.3,AELAA,All Students,Non-economically Disadvantaged,Hispanic
2024,PL 1,0.109,0.0,0.0,0.0,AELAA,All Students,Non-economically Disadvantaged,HI/Pac. Isl.
2024,PL 2,0.291,0.0,0.0,0.0,AELAA,All Students,Non-economically Disadvantaged,HI/Pac. Isl.
2024,PL 3,0.564,0.0,0.0,0.0,AELAA,All Students,Non-economically Disadvantaged,HI/Pac. Isl.
2024,PL 4,0.05,0.0,0.0,0.0,AELAA,All Students,Non-economically Disadvantaged,HI/Pac. Isl.
2024,PL 3/4,0.6,60.0,60.0,64.1,AELAA,All Students,Non-economically Disadvantaged,HI/Pac. Isl.
2024,PL 1,0.05,0.0,0.0,0.0,AELAA,All Students,Non-economically Disadvantaged,2+
2024,PL 2,0.192,0.0,0.0,0.0,AELAA,All Students,Non-economically Disadvantaged,2+
2024,PL 3,0.624,0.0,0.0,0.0,AELAA,All Students,Non-economically Disadvantaged,2+
2024,PL 4,0.167,0.0,0.0,0.0,AELAA,All Students,Non-economically Disadvantaged,2+
2024,PL 3/4,0.791,79.1,79.1,68.1,AELAA,All Students,Non-economically Disadvantaged,2+
2024,PL 1,0.05,0.0,0.0,0.0,AELAA,All Students,Non-economically Disadvantaged,White
2024,PL 2,0.175,0.0,0.0,0.0,AELAA,All Students,Non-economically Disadvantaged,White
2024,PL 3,0.662,0.0,0.0,0.0,AELAA,All Students,Non-economically Disadvantaged,White
2024,PL 4,0.147,0.0,0.0,0.0,AELAA,All Students,Non-economically Disadvantaged,White
2024,PL 3/4,0.809,80.9,80.9,71.8,AELAA,All Students,Non-economically Disadvantaged,White
2024,PL 1,0.151,0.0,0.0,0.0,AELAA,All Students,FARMS,All Students
2024,PL 2,0.52,0.0,0.0,0.0,AELAA,All Students,FARMS,All Students
2024,PL 3,0.309,0.0,0.0,0.0,AELAA,All Students,FARMS,All Students
2024,PL 4,0.05,0.0,0.0,0.0,AELAA,All Students,FARMS,All Students
2024,PL 3/4,0.329,32.9,32.9,32.5,AELAA,All Students,FARMS,All Students
2024,PL 1,0.106,0.0,0.0,0.0,AELAA,All Students,FARMS,Am. Ind/AK
2024,PL 2,0.565,0.0,0.0,0.0,AELAA,All Students,FARMS,Am. Ind/AK
2024,PL 3,0.294,0.0,0.0,0.0,AELAA,All Students,FARMS,Am. Ind/AK
2024,PL 4,0.05,0.0,0.0,0.0,AELAA,All Students,FARMS,Am. Ind/AK
2024,PL 3/4,0.329,32.9,32.9,30.6,AELAA,All Students,FARMS,Am. Ind/AK
2024,PL 1,0.067,0.0,0.0,0.0,AELAA,All Students,FARMS,Asian
2024,PL 2,0.351,0.0,0.0,0.0,AELAA,All Students,FARMS,Asian
2024,PL 3,0.511,0.0,0.0,0.0,AELAA,All Students,FARMS,Asian
2024,PL 4,0.071,0.0,0.0,0.0,AELAA,All Students,FARMS,Asian
2024,PL 3/4,0.582,58.2,58.2,57.3,AELAA,All Students,FARMS,Asian
2024,PL 1,0.119,0.0,0.0,0.0,AELAA,All Students,FARMS,African Am.
2024,PL 2,0.503,0.0,0.0,0.0,AELAA,All Students,FARMS,African Am.
2024,PL 3,0.356,0.0,0.0,0.0,AELAA,All Students,FARMS,African Am.
2024,PL 4,0.05,0.0,0.0,0.0,AELAA,All Students,FARMS,African Am.
2024,PL 3/4,0.378,37.8,37.8,28.9,AELAA,All Students,FARMS,African Am.
2024,PL 1,0.19,0.0,0.0,0.0,AELAA,All Students,FARMS,Hispanic
2024,PL 2,0.564,0.0,0.0,0.0,AELAA,All Students,FARMS,Hispanic
2024,PL 3,0.238,0.0,0.0,0.0,AELAA,All Students,FARMS,Hispanic
2024,PL 4,0.05,0.0,0.0,0.0,AELAA,All Students,FARMS,Hispanic
2024,PL 3/4,0.246,24.6,24.6,27.0,AELAA,All Students,FARMS,Hispanic
2024,PL 1,0.059,0.0,0.0,0.0,AELAA,All Students,FARMS,HI/Pac. Isl.
2024,PL 2,0.412,0.0,0.0,0.0,AELAA,All Students,FARMS,HI/Pac. Isl.
2024,PL 3,0.529,0.0,0.0,0.0,AELAA,All Students,FARMS,HI/Pac. Isl.
2024,PL 4,0.05,0.0,0.0,0.0,AELAA,All Students,FARMS,HI/Pac. Isl.
2024,PL 3/4,0.529,52.9,52.9,37.5,AELAA,All Students,FARMS,HI/Pac. Isl.
2024,PL 1,0.118,0.0,0.0,0.0,AELAA,All Students,FARMS,2+
2024,PL 2,0.488,0.0,0.0,0.0,AELAA,All Students,FARMS,2+
2024,PL 3,0.364,0.0,0.0,0.0,AELAA,All Students,FARMS,2+
2024,PL 4,0.05,0.0,0.0,0.0,AELAA,All Students,FARMS,2+
2024,PL 3/4,0.395,39.5,39.5,36.6,AELAA,All Students,FARMS,2+
2024,PL 1,0.074,0.0,0.0,0.0,AELAA,All Students,FARMS,White
2024,PL 2,0.428,0.0,0.0,0.0,AELAA,All Students,FARMS,White
2024,PL 3,0.452,0.0,0.0,0.0,AELAA,All Students,FARMS,White
2024,PL 4,0.05,0.0,0.0,0.0,AELAA,All Students,FARMS,White
2024,PL 3/4,0.498,49.8,49.8,42.7,AELAA,All Students,FARMS,White
2024,PL 1,0.28,0.0,0.0,0.0,AELAA,All Students,Multilingual Learner,All Students
2024,PL 2,0.6,0.0,0.0,0.0,AELAA,All Students,Multilingual Learner,All Students
2024,PL 3,0.119,0.0,0.0,0.0,AELAA,All Students,Multilingual Learner,All Students
2024,PL 4,0.05,0.0,0.0,0.0,AELAA,All Students,Multilingual Learner,All Students
2024,PL 3/4,0.12,12.0,12.0,10.7,AELAA,All Students,Multilingual Learner,All Students
2024,PL 1,0.108,0.0,0.0,0.0,AELAA,All Students,Multilingual Learner,Am. Ind/AK
2024,PL 2,0.811,0.0,0.0,0.0,AELAA,All Students,Multilingual Learner,Am. Ind/AK
2024,PL 3,0.081,0.0,0.0,0.0,AELAA,All Students,Multilingual Learner,Am. Ind/AK
2024,PL 4,0.05,0.0,0.0,0.0,AELAA,All Students,Multilingual Learner,Am. Ind/AK
2024,PL 3/4,0.081,8.1,8.1,16.5,AELAA,All Students,Multilingual Learner,Am. Ind/AK
2024,PL 1,0.158,0.0,0.0,0.0,AELAA,All Students,Multilingual Learner,Asian
2024,PL 2,0.574,0.0,0.0,0.0,AELAA,All Students,Multilingual Learner,Asian
2024,PL 3,0.261,0.0,0.0,0.0,AELAA,All Students,Multilingual Learner,Asian
2024,PL 4,0.05,0.0,0.0,0.0,AELAA,All Students,Multilingual Learner,Asian
2024,PL 3/4,0.268,26.8,26.8,24.4,AELAA,All Students,Multilingual Learner,Asian
2024,PL 1,0.177,0.0,0.0,0.0,AELAA,All Students,Multilingual Learner,African Am.
2024,PL 2,0.631,0.0,0.0,0.0,AELAA,All Students,Multilingual Learner,African Am.
2024,PL 3,0.189,0.0,0.0,0.0,AELAA,All Students,Multilingual Learner,African Am.
2024,PL 4,0.05,0.0,0.0,0.0,AELAA,All Students,Multilingual Learner,African Am.
2024,PL 3/4,0.192,19.2,19.2,16.6,AELAA,All Students,Multilingual Learner,African Am.
2024,PL 1,0.314,0.0,0.0,0.0,AELAA,All Students,Multilingual Learner,Hispanic
2024,PL 2,0.599,0.0,0.0,0.0,AELAA,All Students,Multilingual Learner,Hispanic
2024,PL 3,0.087,0.0,0.0,0.0,AELAA,All Students,Multilingual Learner,Hispanic
2024,PL 4,0.05,0.0,0.0,0.0,AELAA,All Students,Multilingual Learner,Hispanic
2024,PL 3/4,0.087,8.7,8.7,8.6,AELAA,All Students,Multilingual Learner,Hispanic
2024,PL 1,0.00,0.0,0.0,0.0,AELAA,All Students,Multilingual Learner,HI/Pac. Isl.
2024,PL 2,0.00,0.0,0.0,0.0,AELAA,All Students,Multilingual Learner,HI/Pac. Isl.
2024,PL 3,0.00,0.0,0.0,0.0,AELAA,All Students,Multilingual Learner,HI/Pac. Isl.
2024,PL 4,0.00,0.0,0.0,0.0,AELAA,All Students,Multilingual Learner,HI/Pac. Isl.
2024,PL 3/4,0.00,0.0,0.0,18.6,AELAA,All Students,Multilingual Learner,HI/Pac. Isl.
2024,PL 1,0.221,0.0,0.0,0.0,AELAA,All Students,Multilingual Learner,2+
2024,PL 2,0.593,0.0,0.0,0.0,AELAA,All Students,Multilingual Learner,2+
2024,PL 3,0.174,0.0,0.0,0.0,AELAA,All Students,Multilingual Learner,2+
2024,PL 4,0.05,0.0,0.0,0.0,AELAA,All Students,Multilingual Learner,2+
2024,PL 3/4,0.186,18.6,18.6,18.5,AELAA,All Students,Multilingual Learner,2+
2024,PL 1,0.176,0.0,0.0,0.0,AELAA,All Students,Multilingual Learner,White
2024,PL 2,0.581,0.0,0.0,0.0,AELAA,All Students,Multilingual Learner,White
2024,PL 3,0.237,0.0,0.0,0.0,AELAA,All Students,Multilingual Learner,White
2024,PL 4,0.05,0.0,0.0,0.0,AELAA,All Students,Multilingual Learner,White
2024,PL 3/4,0.243,24.3,24.3,18.6,AELAA,All Students,Multilingual Learner,White
2024,PL 1,0.228,0.0,0.0,0.0,AELAA,All Students,Students with Disabilities,All Students
2024,PL 2,0.554,0.0,0.0,0.0,AELAA,All Students,Students with Disabilities,All Students
2024,PL 3,0.207,0.0,0.0,0.0,AELAA,All Students,Students with Disabilities,All Students
2024,PL 4,0.05,0.0,0.0,0.0,AELAA,All Students,Students with Disabilities,All Students
2024,PL 3/4,0.218,21.8,21.8,13.4,AELAA,All Students,Students with Disabilities,All Students
2024,PL 1,0.133,0.0,0.0,0.0,AELAA,All Students,Students with Disabilities,Am. Ind/AK
2024,PL 2,0.767,0.0,0.0,0.0,AELAA,All Students,Students with Disabilities,Am. Ind/AK
2024,PL 3,0.1,0.0,0.0,0.0,AELAA,All Students,Students with Disabilities,Am. Ind/AK
2024,PL 4,0.05,0.0,0.0,0.0,AELAA,All Students,Students with Disabilities,Am. Ind/AK
2024,PL 3/4,0.1,10.0,10.0,6.9,AELAA,All Students,Students with Disabilities,Am. Ind/AK
2024,PL 1,0.175,0.0,0.0,0.0,AELAA,All Students,Students with Disabilities,Asian
2024,PL 2,0.508,0.0,0.0,0.0,AELAA,All Students,Students with Disabilities,Asian
2024,PL 3,0.289,0.0,0.0,0.0,AELAA,All Students,Students with Disabilities,Asian
2024,PL 4,0.05,0.0,0.0,0.0,AELAA,All Students,Students with Disabilities,Asian
2024,PL 3/4,0.317,31.7,31.7,23.3,AELAA,All Students,Students with Disabilities,Asian
2024,PL 1,0.283,0.0,0.0,0.0,AELAA,All Students,Students with Disabilities,African Am.
2024,PL 2,0.603,0.0,0.0,0.0,AELAA,All Students,Students with Disabilities,African Am.
2024,PL 3,0.11,0.0,0.0,0.0,AELAA,All Students,Students with Disabilities,African Am.
2024,PL 4,0.05,0.0,0.0,0.0,AELAA,All Students,Students with Disabilities,African Am.
2024,PL 3/4,0.114,11.4,11.4,6.7,AELAA,All Students,Students with Disabilities,African Am.
2024,PL 1,0.303,0.0,0.0,0.0,AELAA,All Students,Students with Disabilities,Hispanic
2024,PL 2,0.588,0.0,0.0,0.0,AELAA,All Students,Students with Disabilities,Hispanic
2024,PL 3,0.106,0.0,0.0,0.0,AELAA,All Students,Students with Disabilities,Hispanic
2024,PL 4,0.05,0.0,0.0,0.0,AELAA,All Students,Students with Disabilities,Hispanic
2024,PL 3/4,0.109,10.9,10.9,8.7,AELAA,All Students,Students with Disabilities,Hispanic
2024,PL 1,0.00,0.0,0.0,0.0,AELAA,All Students,Students with Disabilities,HI/Pac. Isl.
2024,PL 2,0.00,0.0,0.0,0.0,AELAA,All Students,Students with Disabilities,HI/Pac. Isl.
2024,PL 3,0.00,0.0,0.0,0.0,AELAA,All Students,Students with Disabilities,HI/Pac. Isl.
2024,PL 4,0.00,0.0,0.0,0.0,AELAA,All Students,Students with Disabilities,HI/Pac. Isl.
2024,PL 3/4,0.00,0.0,0.0,20.5,AELAA,All Students,Students with Disabilities,HI/Pac. Isl.
2024,PL 1,0.145,0.0,0.0,0.0,AELAA,All Students,Students with Disabilities,2+
2024,PL 2,0.541,0.0,0.0,0.0,AELAA,All Students,Students with Disabilities,2+
2024,PL 3,0.299,0.0,0.0,0.0,AELAA,All Students,Students with Disabilities,2+
2024,PL 4,0.05,0.0,0.0,0.0,AELAA,All Students,Students with Disabilities,2+
2024,PL 3/4,0.314,31.4,31.4,17.6,AELAA,All Students,Students with Disabilities,2+
2024,PL 1,0.087,0.0,0.0,0.0,AELAA,All Students,Students with Disabilities,White
2024,PL 2,0.464,0.0,0.0,0.0,AELAA,All Students,Students with Disabilities,White
2024,PL 3,0.423,0.0,0.0,0.0,AELAA,All Students,Students with Disabilities,White
2024,PL 4,0.05,0.0,0.0,0.0,AELAA,All Students,Students with Disabilities,White
2024,PL 3/4,0.449,44.9,44.9,22.8,AELAA,All Students,Students with Disabilities,White
2024,PL 1,0.069,0.0,0.0,0.0,AELAA,All Students,Students without Disabilities,All Students
2024,PL 2,0.331,0.0,0.0,0.0,AELAA,All Students,Students without Disabilities,All Students
2024,PL 3,0.504,0.0,0.0,0.0,AELAA,All Students,Students without Disabilities,All Students
2024,PL 4,0.096,0.0,0.0,0.0,AELAA,All Students,Students without Disabilities,All Students
2024,PL 3/4,0.599,59.9,59.9,53.2,AELAA,All Students,Students without Disabilities,All Students
2024,PL 1,0.051,0.0,0.0,0.0,AELAA,All Students,Students without Disabilities,Am. Ind/AK
2024,PL 2,0.428,0.0,0.0,0.0,AELAA,All Students,Students without Disabilities,Am. Ind/AK
2024,PL 3,0.478,0.0,0.0,0.0,AELAA,All Students,Students without Disabilities,Am. Ind/AK
2024,PL 4,0.05,0.0,0.0,0.0,AELAA,All Students,Students without Disabilities,Am. Ind/AK
2024,PL 3/4,0.522,52.2,52.2,47.8,AELAA,All Students,Students without Disabilities,Am. Ind/AK
2024,PL 1,0.05,0.0,0.0,0.0,AELAA,All Students,Students without Disabilities,Asian
2024,PL 2,0.168,0.0,0.0,0.0,AELAA,All Students,Students without Disabilities,Asian
2024,PL 3,0.612,0.0,0.0,0.0,AELAA,All Students,Students without Disabilities,Asian
2024,PL 4,0.202,0.0,0.0,0.0,AELAA,All Students,Students without Disabilities,Asian
2024,PL 3/4,0.814,81.4,81.4,77.5,AELAA,All Students,Students without Disabilities,Asian
2024,PL 1,0.065,0.0,0.0,0.0,AELAA,All Students,Students without Disabilities,African Am.
2024,PL 2,0.426,0.0,0.0,0.0,AELAA,All Students,Students without Disabilities,African Am.
2024,PL 3,0.468,0.0,0.0,0.0,AELAA,All Students,Students without Disabilities,African Am.
2024,PL 4,0.05,0.0,0.0,0.0,AELAA,All Students,Students without Disabilities,African Am.
2024,PL 3/4,0.509,50.9,50.9,41.1,AELAA,All Students,Students without Disabilities,African Am.
2024,PL 1,0.148,0.0,0.0,0.0,AELAA,All Students,Students without Disabilities,Hispanic
2024,PL 2,0.496,0.0,0.0,0.0,AELAA,All Students,Students without Disabilities,Hispanic
2024,PL 3,0.33,0.0,0.0,0.0,AELAA,All Students,Students without Disabilities,Hispanic
2024,PL 4,0.05,0.0,0.0,0.0,AELAA,All Students,Students without Disabilities,Hispanic
2024,PL 3/4,0.356,35.6,35.6,34.6,AELAA,All Students,Students without Disabilities,Hispanic
2024,PL 1,0.069,0.0,0.0,0.0,AELAA,All Students,Students without Disabilities,HI/Pac. Isl.
2024,PL 2,0.31,0.0,0.0,0.0,AELAA,All Students,Students without Disabilities,HI/Pac. Isl.
2024,PL 3,0.586,0.0,0.0,0.0,AELAA,All Students,Students without Disabilities,HI/Pac. Isl.
2024,PL 4,0.05,0.0,0.0,0.0,AELAA,All Students,Students without Disabilities,HI/Pac. Isl.
2024,PL 3/4,0.621,62.1,62.1,56.3,AELAA,All Students,Students without Disabilities,HI/Pac. Isl.
2024,PL 1,0.05,0.0,0.0,0.0,AELAA,All Students,Students without Disabilities,2+
2024,PL 2,0.205,0.0,0.0,0.0,AELAA,All Students,Students without Disabilities,2+
2024,PL 3,0.615,0.0,0.0,0.0,AELAA,All Students,Students without Disabilities,2+
2024,PL 4,0.16,0.0,0.0,0.0,AELAA,All Students,Students without Disabilities,2+
2024,PL 3/4,0.775,77.5,77.5,61.5,AELAA,All Students,Students without Disabilities,2+
2024,PL 1,0.05,0.0,0.0,0.0,AELAA,All Students,Students without Disabilities,White
2024,PL 2,0.157,0.0,0.0,0.0,AELAA,All Students,Students without Disabilities,White
2024,PL 3,0.677,0.0,0.0,0.0,AELAA,All Students,Students without Disabilities,White
2024,PL 4,0.155,0.0,0.0,0.0,AELAA,All Students,Students without Disabilities,White
2024,PL 3/4,0.832,83.2,83.2,70.8,AELAA,All Students,Students without Disabilities,White
2024,PL 1,0.171,0.0,0.0,0.0,AELAA,All Students,Title 1,All Students
2024,PL 2,0.521,0.0,0.0,0.0,AELAA,All Students,Title 1,All Students
2024,PL 3,0.289,0.0,0.0,0.0,AELAA,All Students,Title 1,All Students
2024,PL 4,0.05,0.0,0.0,0.0,AELAA,All Students,Title 1,All Students
2024,PL 3/4,0.308,30.8,30.8,28.1,AELAA,All Students,Title 1,All Students
2024,PL 1,0.105,0.0,0.0,0.0,AELAA,All Students,Title 1,Am. Ind/AK
2024,PL 2,0.711,0.0,0.0,0.0,AELAA,All Students,Title 1,Am. Ind/AK
2024,PL 3,0.184,0.0,0.0,0.0,AELAA,All Students,Title 1,Am. Ind/AK
2024,PL 4,0.05,0.0,0.0,0.0,AELAA,All Students,Title 1,Am. Ind/AK
2024,PL 3/4,0.184,18.4,18.4,27.5,AELAA,All Students,Title 1,Am. Ind/AK
2024,PL 1,0.082,0.0,0.0,0.0,AELAA,All Students,Title 1,Asian
2024,PL 2,0.38,0.0,0.0,0.0,AELAA,All Students,Title 1,Asian
2024,PL 3,0.477,0.0,0.0,0.0,AELAA,All Students,Title 1,Asian
2024,PL 4,0.061,0.0,0.0,0.0,AELAA,All Students,Title 1,Asian
2024,PL 3/4,0.538,53.8,53.8,50.6,AELAA,All Students,Title 1,Asian
2024,PL 1,0.117,0.0,0.0,0.0,AELAA,All Students,Title 1,African Am.
2024,PL 2,0.511,0.0,0.0,0.0,AELAA,All Students,Title 1,African Am.
2024,PL 3,0.352,0.0,0.0,0.0,AELAA,All Students,Title 1,African Am.
2024,PL 4,0.05,0.0,0.0,0.0,AELAA,All Students,Title 1,African Am.
2024,PL 3/4,0.372,37.2,37.2,25.5,AELAA,All Students,Title 1,African Am.
2024,PL 1,0.217,0.0,0.0,0.0,AELAA,All Students,Title 1,Hispanic
2024,PL 2,0.562,0.0,0.0,0.0,AELAA,All Students,Title 1,Hispanic
2024,PL 3,0.214,0.0,0.0,0.0,AELAA,All Students,Title 1,Hispanic
2024,PL 4,0.05,0.0,0.0,0.0,AELAA,All Students,Title 1,Hispanic
2024,PL 3/4,0.221,22.1,22.1,22.9,AELAA,All Students,Title 1,Hispanic
2024,PL 1,0.00,0.0,0.0,0.0,AELAA,All Students,Title 1,HI/Pac. Isl.
2024,PL 2,0.00,0.0,0.0,0.0,AELAA,All Students,Title 1,HI/Pac. Isl.
2024,PL 3,0.00,0.0,0.0,0.0,AELAA,All Students,Title 1,HI/Pac. Isl.
2024,PL 4,0.00,0.0,0.0,0.0,AELAA,All Students,Title 1,HI/Pac. Isl.
2024,PL 3/4,0.00,0.0,0.0,34.1,AELAA,All Students,Title 1,HI/Pac. Isl.
2024,PL 1,0.067,0.0,0.0,0.0,AELAA,All Students,Title 1,2+
2024,PL 2,0.421,0.0,0.0,0.0,AELAA,All Students,Title 1,2+
2024,PL 3,0.445,0.0,0.0,0.0,AELAA,All Students,Title 1,2+
2024,PL 4,0.067,0.0,0.0,0.0,AELAA,All Students,Title 1,2+
2024,PL 3/4,0.512,51.2,51.2,35.2,AELAA,All Students,Title 1,2+
2024,PL 1,0.072,0.0,0.0,0.0,AELAA,All Students,Title 1,White
2024,PL 2,0.318,0.0,0.0,0.0,AELAA,All Students,Title 1,White
2024,PL 3,0.539,0.0,0.0,0.0,AELAA,All Students,Title 1,White
2024,PL 4,0.072,0.0,0.0,0.0,AELAA,All Students,Title 1,White
2024,PL 3/4,0.611,61.1,61.1,44.0,AELAA,All Students,Title 1,White
2024,PL 1,0.269,0.0,0.0,0.0,AELAA,All Students,Homeless,All Students
2024,PL 2,0.545,0.0,0.0,0.0,AELAA,All Students,Homeless,All Students
2024,PL 3,0.179,0.0,0.0,0.0,AELAA,All Students,Homeless,All Students
2024,PL 4,0.05,0.0,0.0,0.0,AELAA,All Students,Homeless,All Students
2024,PL 3/4,0.186,18.6,18.6,18.3,AELAA,All Students,Homeless,All Students
2024,PL 1,0.2,0.0,0.0,0.0,AELAA,All Students,Homeless,Asian
2024,PL 2,0.2,0.0,0.0,0.0,AELAA,All Students,Homeless,Asian
2024,PL 3,0.467,0.0,0.0,0.0,AELAA,All Students,Homeless,Asian
2024,PL 4,0.133,0.0,0.0,0.0,AELAA,All Students,Homeless,Asian
2024,PL 3/4,0.6,60.0,60.0,33.3,AELAA,All Students,Homeless,Asian
2024,PL 1,0.237,0.0,0.0,0.0,AELAA,All Students,Homeless,African Am.
2024,PL 2,0.558,0.0,0.0,0.0,AELAA,All Students,Homeless,African Am.
2024,PL 3,0.199,0.0,0.0,0.0,AELAA,All Students,Homeless,African Am.
2024,PL 4,0.05,0.0,0.0,0.0,AELAA,All Students,Homeless,African Am.
2024,PL 3/4,0.205,20.5,20.5,16.7,AELAA,All Students,Homeless,African Am.
2024,PL 1,0.34,0.0,0.0,0.0,AELAA,All Students,Homeless,Hispanic
2024,PL 2,0.535,0.0,0.0,0.0,AELAA,All Students,Homeless,Hispanic
2024,PL 3,0.121,0.0,0.0,0.0,AELAA,All Students,Homeless,Hispanic
2024,PL 4,0.05,0.0,0.0,0.0,AELAA,All Students,Homeless,Hispanic
2024,PL 3/4,0.125,12.5,12.5,12.0,AELAA,All Students,Homeless,Hispanic
2024,PL 1,0.1,0.0,0.0,0.0,AELAA,All Students,Homeless,2+
2024,PL 2,0.75,0.0,0.0,0.0,AELAA,All Students,Homeless,2+
2024,PL 3,0.15,0.0,0.0,0.0,AELAA,All Students,Homeless,2+
2024,PL 4,0.05,0.0,0.0,0.0,AELAA,All Students,Homeless,2+
2024,PL 3/4,0.15,15.0,15.0,23.3,AELAA,All Students,Homeless,2+
2024,PL 1,0.133,0.0,0.0,0.0,AELAA,All Students,Homeless,White
2024,PL 2,0.533,0.0,0.0,0.0,AELAA,All Students,Homeless,White
2024,PL 3,0.333,0.0,0.0,0.0,AELAA,All Students,Homeless,White
2024,PL 4,0.05,0.0,0.0,0.0,AELAA,All Students,Homeless,White
2024,PL 3/4,0.333,33.3,33.3,31.4,AELAA,All Students,Homeless,White
2024,PL 1,0.179,0.0,0.0,0.0,AELAA,All Students,Foster Care,All Students
